variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000117_211700_冰,10000117,奇偶·男性,211700,奇偶·男性,冰,单手剑,105,qXLTPLiJgrkLXIa9brWYPahJu71/hu27zkVpvJzdDjwHCB89WD9IPUAwIb30zkg93KgfPOXi8j03KAK7/OcSPogYRb7SFpC9EBCSPSpLYD1poH4798AEvUIgfT0wU0a9VM6yu2UtmbzLR3S97zj4u9QvgL34w509S5wtva5o7D1+qVg83jjAPTPSEr4sq7472cPJvIY/CD4CEKU8xIouPYv0d7wuxX29oSWFO/WDyDzoIqQ6gux0vTQnzTxPnQW8/C4+Par8hT0jCvI9nuiZvf5rPry/Ojy7acNQvZ2kzLz8mri8Fv2RvcBrgr1L4Aw9sDXfPBSJvLygKcC8HC0fvdqwFz25ui+9gNkWveV3GT5jIbQ8xbv1N5jdzT2Vnmc9IUAWPCKPOzzvi2i9mMaKvdOBA72RjY29vQZEvQemmr2o+PA9I9xbvX06v7y5ndy8EFAUPRFMGL63C8I9UNnPvO1Oor0lXts8bmH/vVP5ob00w6u8nJijvVAV/7wVlXK9OgfTPWreIj2ohg+9N8KxvY51Dr3iuo69GCBEvauQgrySMgS8jeYQPomh+T1rj167pjMQPcVngjxkuYu7BsY9vSy6sD0p4328gz+NvExErD2LgqO9GoggPWmnMr1InYA88OH3vSTubrx0zXC938lIvBKnbjvp+/m9Jb8VvJZKu7xJR1i9yNy2PPkC6jsOLpi9ZaxMvb95qD2xuSE9BfnNOwzsPb2CFUs9V/IwvYnmhj0Zih2+CmaAvW11hD2oQ2s9/2gePYV4R71XHr08tVosvDhGA73IE488RN5ZPUNftD3F+pU9B/4gvCbnL725nFs9qsZdPQbIGb3JSYI9k6DwPWDYj70PMmy9nMzFvBSVEbtDvbW9IoO4PeQ5gr0UTc28wtYWvbL9wr3ujvK8NKUFvt3JpLw0NqM84g+jvBMJAzs/YKq7SKeVPWwISLsocd+9yjyFO4QyPr1dtOY86rEcPdLyDb2eO3e9B34BPUjp1Tz58nI9BNKIPK9QhT10b7g8D59kPMJCRjoj7zw9cRMJPV1fob33hTq9iZ2nPDq0rL1S3kQ8IzvvPAnmRr2Yado8nQhBPDequLx4xXc6YF7SvYrAk7zonpk95p8FPWHJiD3fkks9LRwWPUuIij0R4jM90Bq2vRfHEL1hTpE8uQZtPcbqY7wZhRO+ZuwoO+Uu67oyNhA+xKUdPYjkFL3NsdM8fGovPdzVxb2YSkI9pRhzvfXVgbz3aBY+MjrnPfrJCz7syYw9kAvTO13/DLy0Xgc9jrwmvcw68TvXVo+9UoAtvCZJqr03l749rmJgvVBQtL0Vifo82qvevcBJ1Lwx/wS+gXAkvCQic70bIEw8Bd0VvQ==
10000117_211700_岩,10000117,奇偶·男性,211700,奇偶·男性,岩,单手剑,105,MfQIPWARTjzxLIa9cwiGPcvymb1AfXK8i2+NvFNnSj1B//c80tzSPJCUGr0wCzI9+UztO1glCj7fVuw7Y7kRPsgZRL5zhJG9yHthPb30Tj3xRRu7b23ovILIfT1X7Gm9ugxHPEdL1bytN2q97jxUvEnHlL10/bw9ketNvbdRzj2n9bY78V+uPWykD76B5Q88Zvl5vFEp4j1qP648468KPfYSnrwMbKe9yVxUvOkaiTz316O8n2odvXuuqTyYfNC6wvY/PT2tiz3wcMQ9lhyHvZSDozvpDaC7/h49vWrKBL2NXce8r2aQvTuJgr30VwI9aBsAPRJFxLzP1h69QlQ8vf/Vujy6wcC8BNiOvEWjDz6gsK48gjbMu5Bh7T0U1SM951gSvDZXMTzNpUu9KN1/vTiP77y3AWq9tHxAvWDCor3qYPg9IOQqvapviLwv2Mu8GSZYPXfyCL4tPes9EYCKvWADjr0eBCU9OAwEvt4bfb0wQzK8idCbveLOKr0ht4+9A8moPTQM7jyCZt68RFmqvUEJJ73dIEa9T4dtveBViLwDRck7rXEDPmGD1D2pABw88J0cPYzIfjxgRxK8jHZDvVd3kj0C0W+8+STuuoWk1z1mNbW9IUAaPb37Nr38vZ484AzVvQaBDL2jP3C9KaLOvOMECzp8xQ6+7K+GOyeM0Lxi+Ym9P4jMPATXcDzaz5C9rO9LvV/ogj0TxX49FV6Cu8ezab13uHg9Ps+NvVR1Lj2sZyK+8SCEvS87oz1c5YE95weUPWz7hL24r6M7K5i1vKxYCL19RdU8TWg5PT+Q4j2puos9srLcOdCbCr06TS49Kf86PXnLML0vYaM9Jo/gPdd1lr3UWn69UNInuvg1t7wX17S9+rerPbfyeL1C5o+8NaUWvWwDkL3DYQy9unrGvWznLTyvxb07XvrKvOrEDLzTY168SnWuPaRNubyTq7W9n/QdvN8XJb1IKJc8+DL5PMO6Lb30q5i96AyIPJlyDz1jqoo9P+iMPEY5iT2hLtA8njBQPC2OzbvSHz49knQNPXM3sL1A8Cy9D2BePPYHk72pWGy8WjfkPFmMdb0Qa5C6ha/LO0X+2LxFU9y8tIbAvaYhHb0jjsc9C2U8PerrfD0IPXI9t060PHIujT0OOFA9wPPDvRFmCr01cvM7VUemPYQIGb08txW+LhM0PMbHgzpJdhU+eGcGPVqqsLyNzIY8/G6DPfr2sb1IfRU9mXyDvTw6qzvfGzE+0K/MPdDLBj7xdp09qx2jO78Av7wW2EI9JCArvb0quTux/p69qgHFvAAznL0M2M89TNSHveixtL3TDtA6kyPSvSyTAb2yoxC+aKGmvO8yB73EtKY88KjyvA==
10000117_211700_水,10000117,奇偶·男性,211700,奇偶·男性,水,单手剑,105,ydA8PSdqwDsWh2m8/XZfPXrYwb3XOla82DyZu1CKobv4L6c97TNgPadNQb0Xivs8eTR8O55Jpj366NQ7s1QIPkq9Wb7+zWW8cBGmPOc6bD18SuU8gJ0Mve/Uij3hjPK86VOaPIFfhrm/Z5u9+tS/vCBahbwqxEU9gQu8vWpqCD6+lem81W+ePR3eCb5lyJs8fkxrPWY73D2HniQ8RBqSPRSrmbx8Blu9+8AcPbfzBD2pkyM9XU6DvHwuDTxUOje8NiBpPYTFoT15/es9ISnRvXuxojtYT7e8f6NavQIGy7x6wIa7JKEevfXsyr0MBh89bYGevKfp6TxknFA7nd5PPJZAHj0iV9e866//vABx2D1MD4A8EbuUPF6KvD19K089GwKLvBQzhbzx7cC9eeJjvSxupr3E04i9k1wSvZWYd72Acgk+LzthvbtzV721hZi89vryPLdq7r16Z6A9H40DPQlBKb0L9Is8COLbvVrZyL3RS6O8X/mQvYrRb70h7xy8RyiYPYvKbz2RR568UDTWvTscP73q6uS9L/+AvarMsbvvkYq8+IcMPoc8sj2RZWO9EOw5PZWifDyoK6A78dOEvfC2kD0vn+A8LPyevJE05T3NNJq9zrUqPSGwI71FlWS8UcQlvkvRRT2A10K9Tc7BvIj67rzZFpq9Wo82PDVvZLsd47q9WZdrPe/DAb0Hlp29RNiKvWZVgD1RNpE8NMKhPPd76rxODbY9D0evu7CbhD0KS/y901OFvQSbpDxK9dA7cgMePV7ieL3SotU8rwS8PKFdBL0eWli8D+avPSOJxT3LEYI9tbpQPKqaFL3uamU9lHMePeXaE72x+is9jObXPVkcLb2AvDC9McvXvHpRhzzTeJi9PX7rPexvPb38DJu5zIkJvVfWcr11RwK9jzI5vi0TZ7ypDVw9GuCsuvU5lrtnefA8DqehPW3vezw/Of+9+wddPPvFlr0W5Bw9+kMIPa31XL0NKY695ExRPZqPQ7wurmg92wm4u+Du7DuEuAW8CtoPvBLBaTwbBjE9TKxVPW+pm73U0Ty94CFXPOY4wr0WC4077eljPbplxLuj3wi7EBGqu3PbAL2eYQk9+ttYvYOWkjxJPuc9N/NhPARbMD3IhVA9cAG6PAXppz0xqL890T0wvft+SbvvFFA9QK0QPbzTH73jU+W9uSWXPCRHUL0/cgE+hkIYPU2Ccjw38Ac9WsPJPFIWZL2J+rA9UIA7vS3irzwcUBM+JELbPbhcKj6VXKU9+1ECPXYeJjwmrow8pfYUvBNL7zyZBVO9xStMvJsnub2NJNo9lStuvWEOd72dPoI9bCG9va6R6Lxxygy+07YOO0HIpb0xHnw80hoXvQ==
10000117_211700_火,10000117,奇偶·男性,211700,奇偶·男性,火,单手剑,105,pS0JPTRNOjxqs4K9e0aIPeEEmL3UTXe8Yc2XvJtbKz3gYRU9mQP4PDXOG71dZCY9b17FO9dWCz69MhY82swQPrLtRr7ATYm9gNNvPSTiST2zH/W6LujOvDVydT3us1u9liUsPEAOzryYH2+9iuxxvBB7j71NzLM936gyvZbjzD3DNbc7OWi8PX3dEb61D4U7QC6CvJ467z3Yisg87b4KPWh5oLyjhqi92xAqvH/fjDyz9oq86EEjvbybkDwVgUW67C08PeSBhj2M4cM9vlCFvcD/KztIx0S7q5JDvTDI2bzdnLG8/wGKvTyfh71kX+g8zRLCPBFJobwY8xW98XYxvTXwwDzSoee84UNdvI61DT5Gx7s8i2N+OzZd6z1rPS09JnSouzM17DuREFG9HyWMvT4+Fr1MQmS9xFcqva5Fp73K0/s9CkMqvfVme7yG59q84T1JPV5fEL66reo9QM6KvVQchb2jSxU9sMr+vbuedr060Zi8lzyYvfc2FL1lZIe9CyqzPRyMIj3rceO8hwG6vcDxKb3VxVS9Uptxvf6NnbyJU0i4AG4HPm3T1T0XJRc8fIQoPcfIXjzgBF28RHlAvRrikz1UCQy8i1kYvGGE2D36N7q9y24FPdzYRL3gQY08U/XavZFuBr31dGS9PerOvM8SRTtXrAi+B5tZO8Dm07z9b4O9loroPOfD+DuPV5q9HphTvZXugz0Ynm89jodsu0rTbr34SW49wh2IvTMBMz1kIiO+dTOIvQWFmD0bGIA94w2HPTZEhb0VmzA8i++3vJIQ9bz7Kco8uHFDPfxf2T1xCIY9IRqfuiviBL1PfDU9JW40PZ5oOr2NNaY9HvfkPWVlg72HJn29ypwovGJxjbyqQ7W99NakPeqhib0SRKq8/eEdvRz5kr3CgPO8IXLavZqzMDyd/Bk7J9m0vP7RF7xHH/m7RXWuPRNFmLytxby9ccp+u8ljRr1KPYs8qf0JPdGyO73r4I290heqPBxS+Dw/Log9B1eCPOLkhj3xVt48f1dSPOXkbLsTIU492S0JPQxqp73GSiK96tE9POhvkb3PBmy8UkPNPEeHSb2vHCA726fcOwC9wrxt3sm8jNK4vdQpEL21/789Y7RDPT4Khj3HJ3Y9DnKsPLdYjD2QNVk9Fem9vZKW/7xrF1c823CiPYR5Dr1tyRa+/q5PPGFjULj2SxM+o6ocPa3R3LweFnI87CRyPddDr73Pxy89cYJ+vaKatTsrKTQ+GBfQPX9zCT5tbqM9HTehO5SvlbyTRys9HEkuvcGZQzxeB5+9QEG9vEzFpr1cqc49LUqFvXfdr73DcqM7EXfRvf2ZC71AMRO+/LiXvCvEGb3QZpI8ujAFvQ==
10000117_211700_草,10000117,奇偶·男性,211700,奇偶·男性,草,单手剑,105,1bQDPREkfDwDdYG9IaCMPVrjlr0aVTW8OlSqvBxmDD3NQzE9Sl/gPEb5ML2YIz89FNzDO6UXAz43uAM799YVPg8xSL5UV3S9kl56PRmSUj3UKFc7Oi4KvUauhz0FfWW9J4eFOwzSAL319IS9+Gnhug+fcr2NNqU9MywyvREQ2j3TEhM8SyK5Pc9OEL4Au/E714I2vORN8z19oNI836YOPcplmLzF5Z69Ov0ovEhmaTzTY6W83cYxvVcC0jxeei+688c6PYWBeD2JmdU9w0WQvbY8g7tGitu7i9VHvX8SAb0INbm8pGGLvdeNiL1YUt88R6zBPM30zbzZQh29rpUwvRltsTzlO/u8OiWmvOArED5iQnU89Hh2O8Sl4j0DQkA9IwuiuyRGHTunDFK9hYZ+vSQgGb3XGnW9+T0/vSOoob0OE/g9ppESvfWHHbzCILO8s+8tPUrhC76u/N09YPFpvXfUfL3zsA89YZMKviAbd70d93i8p5SevRbLDr0kuIy9kCizPdsFIT3vuMy8nea9vbaqSb0BBIW9EMKIvWNkmLykuw68GrIHPp604z02rI07rjgePYoLQzyWDQm8ogo2vQuAlz2KlhS86YJ0vDHy0T1EBLa9V4MdPV2bNr3Wqps8QanevXRN97zK7ZG9SMHAvEHPwzsiVwq+BwOaugnlt7yu8YS9MfcWPVllKTvVJpy94ktVvWHokj0C+mc92Yo7ur1jX71593c9GCB7vZPNQz2quiG+fKWHvVJckT1LMmM9hXl7PaS8c73Qzos7oVa1vMmjDb2BypE8zTBRPUKAzT3Q14w9GXt/O0uxEL324U89s349PWtKKr2bE5E9DObmPS6Qib3F/G+92VCUvG2qy7vmtq69mEGmPUpUjr3ABbi8djTwvMHdh7355/a8EL7lvW1AYDzcEWs8ZeauvKP5E7wm5ZC5Z4aoPa0GkLyYWcq9i5fVOzWGQL1EMrE8lUfjPFYlQb3Oroq9MoXWPHgbrTz1YWQ9ETWAPP1jWz12D9Q8jWwtPG0qxTnXv1Q9sroDPSGmnb1ovkC954QZPNdIm71AmG+8OWC4PLsUUb2o3AQ8C8hJOzImubwB8uy8N/fBvUIrr7y9/Lw90ZdLPbiTfT0jcXA9KeG9PK+7hT378TM9LdC9vWj/8LydKY8783KVPYrpF72OoxW+rkwuPGV3IrwjMxA+P44VPW5SB71X84o8cJ9tPVfmvL2CzhU9E2t3vRPtcjpk6yo+yWPUPcA6DD5VTqo93bCGO0pfQbzYoxA95CEzvajvPDzDOaW97NWnvMYMtr1Rkts9GTh7vSxqwb2BjX87FIrSvfpLBL1ksBC+dDF/vEuBK72ylp88bocLvQ==
10000117_211700_雷,10000117,奇偶·男性,211700,奇偶·男性,雷,单手剑,105,8lHMPFmBLTyCe2u9wbqQPd51u70x5k+8SGknvBHz2zxQSwQ9gWEKPV+zHb17AdY8OVuGPFYh6j0pe9y6GY0WPl/WRL7k+ZC9UI6bPc74Xz0XUxe73E4ovVSOgD3lkUO9+6XAuzx2mrxqcGK9FYJUvKfjgb1D/rM9ytgNvYd6zj0Q2pi6ixKvPfAACb5MdiC8FBddvOp0CD5IiKk8Z9wcPdygo7w1v4S95pfLOxqK1zxiOo+7k7VTvf+hZjyr1tm6Kz7pPAgEjT08ne09Le+kvRm6P7yDX7K7G4lbva3lEb2+l/K8Pi+bvcRLk71idSE9iFahPLoCxbxl6xu9eEk7vcqNJT2FBia90Ji1vLNWDz6B/388s6TgO/QJAT629XM9e7P3OjDepTxbyji9lEh4vUtVGb3k0oO9q9I1vdXVlL0B0N8983YivdXjH7x0Oey85aoUPdMsFL46FcY9Bp4qvUjXi71rfRg94eT5vQ0rp70Aa6i8noSmvYpa2bxVSVW9jxjNPb42Pj1rWQK9F+udvUUPGL02WpK94wVYvc7yVrzHmlm8WZIXPisa4T0v6rQ7vUfDPKKOEDxPDmi8KoBAvexviD1W49q8kBzMvIjwpT09a6C9uuwYPd3xNr28OaU8yWbevUgjp7xmqnK9OTkcu8yVKDxYj/+9iFDGu3+og7yprHO9bTgEPaEKwzzp7ZG9+1YgvZffsz23i049A6M1O65DSL0sfVg9cB1JvZiQVz2KsSu++qiGvWUWhD1KQoU9z3BOPXLAab3CdKY81uB6vAWwAr2zEWw8JQs3PbgF0T2hw5M9b5livMMiDL0iEWg9e3dSPVkwEL2IoY09Hd7sPduNar11yom9O3SyvJDSg7xW7L+9hSq8Pa5/ob11Bvi8KkYzvTj8wb03lHK8DlbyvR5/grwBagc8WkJevBPNl7uepd67YuiZPY0Yqrn8/s29uIsrPGZIbL2PoKE8Q58dPRBCTL3l+He9dAj7PB8rtDzEhVY9AF/YPEHsgD03nuc8RVg1PFuu4bssHSo9RtLlPBRynr2hYy69/q+MPK0KmL14dEg7afClPOfnU73vDXA80J+mOwXvobzJxoS8CaOtvcEICL2wsp89QPPpPEvopD02KEg9+/fZPN5Imz0YeSw9wWiPvWEJx7y583I8c6+VPVIYj7zNKBi+k1eGPIOulzsiUhY+CIo4PRsDIr0cgMo8A3doPUQtxL078zI9qJ+UvawzSLxckiI+FUPMPduTEj7CEpo9Xb+QO4fmfbwjj+A8UlVKvfVF6rugQZO99F8Kvd6irb2vB9Y9+wpuvbFwpr0A2mI8nS/evfuYury22w++OeVQvOEwWb369Mo8iOn7vA==
10000117_211700_风,10000117,奇偶·男性,211700,奇偶·男性,风,单手剑,105,/I3rPKq+GDugDYO9F/2SPU/dsb2KmPy7BJ1+vCzZizyffDI9ig9BPaPAHL1jkVA9n0M1PBwx8z1ML/e7VOAVPo/5Sr5SNYO9qVySPT4pXD3L5eo7N0AAvTLZiT1Bk1C9p30+u4uhXLxg61+90ajsu/t+cb3CMaA9EyxPvadS7z3G3SQ8xqzBPRzyDL6BBvc74WSYvLCmBj40U5I8DE40PdRparx6KXW9FHmmOyOLmjwZKMs6GVd1vTKTxzwqt6+7+gk+PcLCdD0RY+c9fa+ZvTVXAryj4La7MyJNvewZ2bziNs28SM2GvahNhL0Kpwk9rV3nPCpQvLwv9ga9S8cUvZAGAz35NyS9AsH+vKmnGD4v/Zo8fAo9Ow/KzT2QP3I93jrsO7cHTTwzD2m9RyOKvfv3Gr2I5Ie9LI8+vST+nr3ThfA9ahFgvaMcxbzwE9G8EV8PPSgAEL4oBMU90sX3vDLvkb01Cvk88GMFvm/DjL0dzbC8w1qxvRl5H73OsYC96PTTPbL6Lz0bcPm8DYm6vRPADb3oX4295RJrvdICn7xG3i68ZckMPp6W9z1X5au7KocaPbSRWDyGM0C7ThUvvanQsz0vLyu84BOIvA9cvD3+eZ+9rIMPPbvxLr2SPjg8HCQDvkdgl7wSbH69hZ0/vJuv2zoVtgC+UCYVvCH5v7wFWHO9bALqPKlt1TvHe5u9aGBovSfloj2MGC09DJQFPO+2PL2DBlI9iCkuvWzgiD0oIh++0At1vfyNfz2wmGg9Bm0uPcxjYL3SVpw8wZBuvDjMDL1cn408i8x1PQZJuj3l1ZM9ER/7u6ztIr2/2lM9WRRKPSyuG73cRog9++X2PW9Rh70k6Va93dnivAuJK7t/xa29+DawPSihfL1Ft868V8MKvb/7tr0wvte8lzMFvtyzE7wAtrU8YMyhvFfgSLs7xwi8Xh2bPVOHyrtHcdq9P1auO42hPr1JV+I8/ZIDPYYDFr0K5Wu90C0DPfM64TwA/Fs95V+KPHmpcT1Z3qs8/6JWPCwdibuMNjE9O7n6PMZYob1s9T+9Hep1PPn8rr11wk876frzPCo+Sr3w8qo8UgomPDmtl7yznja6ACrRveu+ory8daQ9teEgPfJKhz1gBFM9XIMWPUtaiz0vASA9E+iyvfvoB71US5E8Ytp0PWmKp7yBwg++dBZiO9a1mruM2A4++X8tPQlwIL0z5sE8+pI8PZatwL1p9kU9fnZ9veybYLwltyI+MNzZPTTwBj6GVJc9zRPcO0dL+rs/nf08ej8ZvVGVSjxApJa9blBRvP7Do71V5cw9gxdbvU/9t73bdNY8nvfYvfh9xbw/gQe+wMF3vDm5e73ghmQ8GzUCvQ==
10000118_211800_冰,10000118,奇偶·女性,211800,奇偶·女性,冰,单手剑,105,sx6CPRSb+rujXrm86Rzsu/Eo+r35/Ec9Rq+FOxMoMr0+8oY9rm4EvDtT3r1EAtQ8RuCXvE3eDz1YyAq9lRH6PYcsIr56yZm8qabzPHCJoT04HYO9NHiGvITa9DzCbCC64t3avHjGmr1yw1K920pkPepCwjz4eOQ9nu2QPJAJpz0ngxq9pbFcPb5V+71sNKe8d7Y5PTofqz20xx88o5BAPZ6XTTw/LKy9ir9bPGLGOj247QO9wkWjvW3mgT0PmWG9GKJcPBAUzj1sJ2g9MzU+vUxS8DpB/4y7VQBtvL+HpL2+pgq9QbwNvj66ir3TGik2XiJaPYHsC70vxg08arzEvSc4bz09HVK9z+M6PPgAST2gtcE8azPZu9/9eT0tPn49PU3EvIK/Cj1YXPS99niCvcSWv7wLClG9NGmmvahDJL2/Jg0+8aW6PHk9pbypjDO9WUwdPWjkEL60Q/88baBevPHVgr0Hu4U9w5GLvfV4KL0Ah2e8WMGWvWIuJjxKvAC+466+PYJITjylI468rk+3vN2JRb1DuR+9Slg5vC/JALyEdAc8Ko0bPvo0uj08kG69Q+hgPPGIvzwyEwK9jDDHvQFIMj1EHtm9fx9ZvBYoFjxx87U8OwWFPatogr3bYjG950DbvZ+f+7xJWtA3QQwjvPZMgz2in+296BmtO5dtAr3MX6S8RHGHO8V4JrvnYxy9ZbW7vGhx1D0KZpw9j3lqvM95B72Ry3E9R8aOva0ACD2YnUW+D1TGvXUk8D18knY9o9wOPXr2qrxBWLw9G5znPTlqhrwd8ky8py/yPCVOVDxmB4k9ANhuPH+0try6iuw8/JbKPcHG+r3fjdc5E5OuPbFov726tYu9fhw/PAt1nbxUYeu9JIxtPUZWub2jURY969qjurNOmL0RSwi9HRcDvq5VKL3NZ407qLcsvaLqIzuvMKA87Ly9PfVvTr25zIi9FubcvVZuPj1dxha771HmO05+jzxr3ZO9fPWBvOByGjyL1mc92GUkPbJZnz08/b4901o4vVmvmrzrZ4c9qmw+Pe0Nxr0Ct468z72yPT3wH71fNaQ9o+uPOsmlIL3izhI9yPH4u4W9BL1tkgk9GzoPvtuMObzTfHI9vJ4NvYbHhT2gdrA9QkclvTtdTDyKTss8M5KGvWuITrwvyQ89UTibPSBNf7zKhNi9mvl4vJvKKL1uq5s9j2qdPNsKB7zk5Tg9ai0GPVkKhL2YTc47Ug+2vQn33bvdt6s9B0p1PYH9+T2AVSo9L02iPKVbhD3xPeE9E1KRvYw83by2ybC9aZAsPOKakr2eng09Ug5xvRNFY7ucfq68wLcRvqiEUz1UglS9mRJMPYv8xTud9oA8zIP3vQ==
10000118_211800_岩,10000118,奇偶·女性,211800,奇偶·女性,岩,单手剑,105,0zGPPTaOozsjVLW8VlhVvNXd172g4iQ9Q1HAOhTJibvmjGg9XLDyvGl62L0FjrA87xKpvC3bWD3PGc28sc/0Pee6Ib536aS8LC5iPPEgmT1ku469CiNJvAB7Aj11GRe8efklvCrKpL0ky0e9ZZ9TPRGCVzwFh/49URodPDLsij3nIza9ENE6PYDf973lAIi8BTJbPY83fj2/Qy08hIoaPbykGjw/f9C96odzusBtHT3KJ1C9/k5zvU12cT2Vnka9fFFFPE4T0T3ggBw9MxIcvQy1gjzvraK7Ib4gvEGbsL0w8w29bBgNviayib3yBRa6UpVrPf0SD70K69e7TMvSvY6BMz13Lgi9Q6zoPKhdLj1pZLQ8i4pIvJaLnT1oKjc9tv8nvSnTDD3zAOa9DaRwvZTDrbxiuSq9nnuivYvMMb0HuA8+af4JPai2Trx4mCe9zFpePeVAAr7n9VI9ATBVvYYiab0F2Z89xLOTveevy7xncJm7tcqPvavDqrmv0wm+UeyWPX7DEDvFOSe8FbSNvAdHXr2qcqW87yqnvCfU1bt2XqQ85V4OPuJMlj0zaDq94aN8PCeCtjzVIw691w7JvdrK/Tw3bNq9X7YuOjSF5zw9jVA80EuDPa84gr0VIBy9cNK2vRaIRb0ktYq6D0SnvM0Idj2GMQa+sU2YPMDEAL16DQ690WkLPAtxqzvd9A+9g/K0vD9OsD2K8Mo9meK4vHp7L71e1Y09hOS8vVE4KjxP9km+hRLJvQL5BT41/4k9yjaGPcJ8E73LCpk9wjvNPU7AoLzMlpG7Xnq4PJ1MDj3JQ4E9kvOyPL3IaLw3XKk8vvi5PVFZAb7zN3c8eU2ePUCiyb0hD5S9R4oIPUqPGb1Mne+9ipdaPfDqsb1xPi09dQ5ku+eqS71wCR+9yq/DvRTsWrwhJPW7U58+vQj35LuvyEE870zUPfNJir0zvUO9tHHzvSNaST1Ad1a8l6SAOrTwDzxOE6291KfivBAGlzwtfYM9xbciPc6Qoz3Iir89+/I1vcjlybyUBoY9q5k5PUYK1L0m0Wy8CpylPU1B77zGSF89v6LhuZbfVr3lyCs8oq9jvJOSDb0EBKE7pgUHvsHg7ryPAqU9lYikvNdncj3Okb89uw5evcrpXzwUUPo87oOWvRUBP7w0MMA8TxHEPYwDFr1+2t296eDtu+n0HL1rzqg9FnRuPIqYyjtuFA89Ay9XPfOCZ71XbLG6MWG/vSz3OTw2wdw900xEPWEN9D2Lhk49t52OPMaXTz2LjPo9hBWRvW3O8byAgb2984Zhu30ph72XZS8907aRvetEsrs0V0W9SMsMvl7LMz3RxIC9OSkhPSwy7Tz/V6w8tpTnvQ==
10000118_211800_水,10000118,奇偶·女性,211800,奇偶·女性,水,单手剑,105,JYioPcs9kru7ie08q7TxvJnIAb7asDw9tbFkPNrTbr0Vf9Y9LRBxuzKp772pceY7JoHSvJwC57rMTMS8VMfiPcPEM74Ivhg9CXKsvHE8pz0B0Di9sLSOvKwPDj0M0p88iH13uwgvdb3gG4W9GA4iPXKajj1scrA9zr7fvJJaxj3fw569COIKPbwf7L3hMwy8LHIAPqOlbD2L7LG6JgmaPZ+rEDwf+KC9RjU7PS4uWj3qcQs7ow0hvXRyTj3gJ3+9vkCvPDqs6z0CwVQ9QXKQvR49ijzkYa289mR3vIg4qb3Cimq8ugzivRGczr0fY1M7skgePKofgDw8NBU96YZBvclMeD1R6xW9GfiiPDyxwDo/xoo8xhowPINEUD0HGmg9745OvVkQATxjSiG+zZ9QvV6ZjL30nk69v0iNvWsjyLyF+xs+U/jaPNGyO73U3w294ukCPdcK3b1OS0k8qv4sPWDK3bxYWmw9s0ZNvVD9ab0Pw0W8g19+vUogXry9Iae9n3WAPepn7Dw07Qe7ktwNvSExcb3qLqC9gbDHvKhjJjt1fvS5++0WPg8BWz2vKN+9kVK4PKeKsjx1jLu8KavwvTz01DzS0Iq9mTB/vA7TAD0oOwU9OZKNPZpYd730cpW9oHIUvr8D4Dy4ZV08wz2ovFK0Ej3d7o+9n6XMPFo2Z7zDPl29ZVQQPePKHb3TIB+93XQVvZtlrD3Oa209C4F4u/eVhrwAE8Q9B2gDveJz+Tx9sSe+KpPKvXQ/mz2HICw8EYoNPQFG+by/qcg97xUZPuDCkbwd2TC9+I1zPbJtmDyaGHA9VTkXPTICeLzSYQs9CrKwPZ1v+b00G8G8+j6WPRz+iL3Yj2W93GIhPMWsDbsjVNK9Bi+lPfJKm73JGn49QcaBO3IDH70MkRW9hywyvsoqG72Vtw09L1zPvPBjf7toYVk9iwfHPTp4Cr2/H6e978nVvUMHxjzpwck7GQOrOr0FojqOxaW9T14Cuj6d2bwaxFs9ciK7POrNyjxyAYc9s02Kvecs77smmoI9eUmFPR7Fv714eG68JzamPfD6O73kYJs9AhbNPI20mjtC3Qs8S/DQvEY4KL2fd4M9G7K9vcLKqjxWtr09ug1nvcHIMD0gobk9AsRjvcarxDzwfpQ9EOGsvKU4lDyv/Io9ZVFVPRtAI72NuJa9HJZLutcUs73Ta3g9C/OWPL6KKj24nFc9prd7PHHDwbxN5y49lQOcvY9X1zywdZw92ipQPSLhFz5Idlc97WYpPc1mrj0BD8Y98TgsvT5T9Lt7sYy9rQY2PDzkm70DUDM9uHh+vRPE8zxamAY88xgAvrZKUD1eP2G9WfZ/PQ9gW7yAi5o80wsAvg==
