variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,embedding
relic:15045_5:5:859,relic:15045_5,天授之令,,,5,,,srHSvcvuzzx+pBc9eSWiPU8Zdz0YvJE8qdqlvdNii73GNBg+WRNgvI3zEz70tAo9kVZ8PR4D/7z9WzY9sfZ5PUySyT2FCzq5319jvWde8bxN16m95pvGvIAojz1S7/u7SdAtvvMQiT2ZZ8g8+Wc2vbMkyjzsKOA8E3VSvVXkSr3ARuy8fmWqueYqZzsbDxi961xVPdFZ3Tzme2Q9wqtBPatYKj1N5k29XNO7Oxf6lb2evtW9i4T4PdZO373N/bw8OK0Xvhew/jsDW9k8r3nVvfPkLj0r7Y+7tjIYvQJOv72ZLjo9jkn/vKqcrT1N1E+9KSxzvST2dr30zdO9RWYWvSAUkLz5CwQ+B/fwPOnAdr3unFY9eRXJvZ75jD3APgq9GtqPvdmo/7suKc49tFh3PZqe2juOxzc9m82lPD1GNTzmzO29I4VXPdJP+bzpOrM8qGHfPGvXqD2cnnU8Vg+WvbqGyzuFZEK9ivFSPPwrkLwbvoE9Epv0O8Tesryt1Ri6/LWqvAXkCz0MXHU93OixvVWipj3jcVW8+a8GvddK8z1jRjI91aTqPQnujbx7iMc76YrAvXN+Zb2Aire8oLMnPblLQL2eCb09mFWuvcjWEb2hU729PI1KvWdJKrwtugI9LRw0vSIxgD1aM5Y8PkGvvH+0nL1locM8SfVTPY6OAD2PIlU9I5vIvJQlWbwGjkG9w0tSPXnrT73KeXE9AaNtPQ6nFr3S2sO812YuvfJT1b0zd5Y8YnDJPZnn1rvrDvS71f+1u81o3DxHMGm8EPLYvUCQBz3HA6w9LEM/vQsdDj5WigQ9GBB1PQvZFLw5x6m9RgrxvbAJMTwjTgU+ZlyTPZREzLtX25g9rQAkvKNtyT2kqYm9IoVTPseFmrzuZzS9n7JivbQ3s722Uy28AQyIPYBdlz2UMBe9I9/0PHxKPj2BVNW8ROeku2wdY7z5J5k9hzk2vGRXHL2xHHY8gTWivbgEPL0cxdg8y73fvZSRgLzh8AY8vUR/PR6VXr1IpY48ssMNvf4vFTyzmQS9Y0KtO7AYnL20uD+9lnhDurcEp70Q5d69ZhcdvcgOXz3Ol1O9P3OGvS1B2Dtt0ty9V9uAvPa8jb3gaj+9dAcFvHdueD3s9Rm9CjLIvQ9bmDwlwuQ7KvIPvW8/8j3s5Cw9H4UJPcTPjb2eCAC96rRCvTfD2701+Jg7V+COPSCLoj0x27a8mZW6PTFCSD4cvFU92DAYvMxv+7uAmrI9UTqKvAmSJb0JTqC9EpP+PDxP+zy2a6S9+fEevQTyML06+GY7RnZGvfLPEj2vgzM9K6+0uzjcJL35sb88LeUGvVJwor1D9m69vAg3PcIG0roZ79k9oGWEvQ==
relic:15046_1:4:860,relic:15046_1,止于祝庆的喝礼,,,4,,,MS/DO0epBD1RG1G9mn4BPVhSvz3eU9a8pWwxvRYH+zyFIqW9CSMJPVw0tDylsA89r+hJPA3Bdz3qCVi9u020vWEMZT3c4d88YD9UO4ED/ryrDbe9kcsuPhC7Kb1HDu096pUDvXmAl72cdik8BcBaPLz/GT5xUHy9Lro/PBLXbj0H27G8+SgWPQnHib1vhTa8+DycPKM9uDxHIUo83zlpPEu7nTvHFzu9CIDRvYao2Tt8Kau9/RGHvbxEeT0GEte8qRgKvV6hkz2E8a09V12QPeNNjb3a4/i54UcHvauJlTxURZQ62v1mvT4GWzyRiMy7ctI/vUWcOL2hdFC8WD65vfLU7r3N+kw9UD6MPUHyj73gkfe9YeRKvJxDejyX64a99GULvl2wxj21BxK9EeOGPbPZwb2hD+m9y70hPdVpcD3q1w29TtMJPbjIqz2hn9A9HlgyPW3D/r23WTS9iJN2u1+8DD23AQm9YdmUO/zY8bte75c8mtifu8Mpi73nfrI8a3yPvR1ElT2KkDy8tOJoPaWD2b0ACSy8+iJ0PJKrfjzpGYw8dNXePIP8yrua9VS9eyOKPNipobzDBbi9vI8NPcYeBL2esoi9YkfAvYftjL3It0w6oIs9vcCb4z0l+Cm93XCkPfD7t72dZXA9Y4qDPcpZtLzZZlq9Kg5uvbx8zrwltjQ9gE5SPcdEFjzfcyU+lg7DPMtovb2m4uk8m+hGvVpeibx2TCs97xGqvMgvJrzpnKg9l1ElPReMqL0w4GY9v/6mPKBFjb36dxW91lyxvSy7kbxHnpS9jwenvU/Miz1uOhm95zHQPUApPz3l5pc8Df/Sva405jrTvMa7VBGaPU+zx72OKsm9YLKJvWteej1fKDS9zOIZPcMFxr1VV6u9nW2SvWgISz21TkA9R+H0Pfi43b0YGEi9bAi9u3L1bb2QrQY80eX+PKhc3Twz4Yu8LPwNPaRphD2XW8u91M3JvfLz9LrsIpM9vmwXPSXAT738XKi4NeI4PeLILb3J7pm9r+yGPHQjMz3wII67bekLPSYfRD2Mo749+XOEvW1x4DzAJwg96iGevav+mj03Du+9xBGGPRt9nD2NEBE+735VPX8OpL1H7W+9tCCHvWngL70H3Jq7NikOPOylT70+neM7WD8gvZlkej1DyGK8L/+8vMkVij1+IyM9rEpbvVL3rbtiOrE7xer/PDhCD70lRW09O8QSvg+DIT5oezI9N1REvU05WDxD3xk9SGqlPXrxjrzYDEs9cUpxvb+5jj0OmDK8TtfAvQcFgztetOy8p0VevCJx0T0h7kO82HmCPTGLmT2KemQ9r53bux7KGz4kPrm9dpGsPP1Q1729wYE9IZybPQ==
relic:15046_1:5:865,relic:15046_1,止于祝庆的喝礼,,,5,,,tPWNPFq4Xj1o0L+8jlGGPVHA0T0BnrO80xa8vLSr1jw2SZ69ODxQPXrPKT1mumY9CZiMO5Ncwz1UwwS9UDiJvdXpHT14V0U9eMoCPafrDb1BjIy9xmUgPrILIL1c4Os9ZDuDvSuyjL1GIIe87sSLPP0h3T1uuNy8qgTrPDIzeT2bt9G7KMDgPGdEj70vWfW8UUZYPYk2AD2/GzE8tvKJPU3GVjzoOVS9fZ6avcIFMD0LpYq9ocF8vd6Gcj3EKeC8aUYjvTqAuD2lkaw9EY5wPZWkpr2EU2K8uNUkvV3bD7xytRk8fSYTve3Qizxxifm8bt5AvYejHL1L9pq8Cee2vX5PCL44M489EbSdPZkvfb2F3q29HPEAvdnGLDy6cEq9MH8rvtPzxj3Jhsw6GTiePSlB2L1/bwO+nyMjPSfVlj06bFa9EcNnPfqkxD1P05w9YXppPafHqr1m94a8rerpvMVcLz0z0n+8lAr3vChevjrZmQI9khSovKEWWb0DjBE9/kgwvWYibz1El8y75X7JPFBk1L10aeo7hUMzOzdpdrueZgM9v05gPalSuDwX3He9OyaaPI8dQrz0scy95wEkPPkEB73oD4C9VyKXvbvGgL019qU703ZvvZhMBT4LHCO9XkBcPUF/072+E709/j6APXqqlLtAuG+9MOdLvQe71LyOsns9XO8QPa8oFzwuCDY+XG+LPFnM0L2JyUs9mCLVvL+3PLwxEi89KDwivecjCL0Sbo09+BDXPGm4w73xy888+VmMPLQCOL3QYlG9wn+svZT4lLuyHe283/bXvQxYDT2qdQG9ka6yPdedIT1Ddyk9Id7VvQbjjzvieDi7cW5LPSvPwr3gTaW9V2p9vT1AeT3csm+9jzIZPGCt3L3pJWe9cgGmvUnRoD2rhUs9bdS3PdcF0L14YDK9IgjovC1Ceb1WXqI7biMhPRw8Uj0vMNW8TvNAPABnKj034/+9lYmpva8cwrsFAQ894lM3PT9U/byeFRC99/JtPW/uv7x0wp+9ZesEPULBGz23Xii8rtZ6PG8yPz3jt+s9Ky9IvWUjAT1cHsy7zynbve3Rpz1D4v29in6mPbiiLT1LPfs9F5ExPeG9kb3YuzC93xM5vZeNZ7zuDHk8bI/iPDT6Y70uiDK8RskZvdv4cT3QaLO8YH1nvF8HsD05JRM9GnlivT/lr7y2egC8ij1rPQA8e72vxDM8kYkbvqe9IT6vx4s94W6rvYM4jTzZeS89UHTFPVzolrye+x09Pbs8vX1DoD3ue727wOQAvtEUurzBkSW8st/Su0Aquj1agZG6b8WqPUPbeT3OSnw9xXQgvK399j3DG6S9oz0sPWGE0b2svKc9+gz9PA==
relic:15046_2:4:861,relic:15046_2,止于妙想成型的锋毫,,,4,,,WxUEui9AqTy/QlO9lo2svYXfcj2Nmwq+0cYRvvbZRzwBCEe9EdiQPVEMcD1xXpS9a7MBPqYxDz6qZyC8FbIHvQpBh7xK/gC+To4mvWLHRr1bmOi896BmPV9sdL3Kbq+6Ng+5PTX7Bb5mv40957EdPVrH6L12K2W9eKBVva3zBLzW2j29CqjOvB771TwQ2yu9Ys05PBeRcb2arNO7zy6MPdDUwr0f3V+9l9pNusFiJz3puAC9zn97vWYD67wf6fE9xfK9vQW29z2HMdA8KLaHvXwMebzoz7o8mwZ3PHgQBzzwbG+9+hH4PPs7ID1L9Ew9mjurO8jbUT0OET09fy0ZvRWVlTvPRDS8ZBm7O6l1SjyqBlu9ToYIPQ1gQr1ozH69HPTtPfUkHz3YNqM8b4F7PR1N/7xkRJ094W+evaxLkTrosq27fSaGvV2kIry5uG09kq2lvFKKh71JPMC8EyORPYo5B7si5wa9pNGDvNoMfz0p8Dc9x0OtvWJuJL0vlFA9pEMlu3kJ5z2KYTo97zqPPQZIx7uWfPO8Ug7mvMGw3j38xa89HGJFvQEhurvG0lg8h/vTu/H+TD1fHBI9gap0PQwb0jwW9Ci9hRQFvpCLTryKHZE8j5NcvT5iTL0zlZo89qpqPOvPnL0PpQG8EDXBPT9jRD5kqVm8Sk5NPdUGJL3xpAe9UrwhPe/a9TwJbWk8idIXvbGRB73CxKA9dCosvcXoSL1WeBc9LDOJvagYzD0Y9aq9BFw1vdk8Dr5q6S09iwUQPM9FZr2LzSa9LywzviEdsDuapu085VPEvafpzz0p4gy9SZolPWwWEj5buXG9NKJcvWJbgr2dMqI8OstFPR9OizxDcIa8NRUvPACjqz015L293uI+PVc1fL11q9C9xCYCvIbUyT28I/c9mJdXvPz9ibxg4N28nkuzPEraqb271d686SSKPG+PFz1w+YA9NiLjvEPcmz1wqpy9fOlRvbNC/Ly39uQ8RcoyPcr+XLzTgyA8WEi+vTE3+Lvyyuq7inrcvcOyyT17CSS9/7fLvL3vLj278YW97jqqPPp4/bqJ9Bo9pHErvEuxwLyNbX+93l0LPqUjvb1n1iM8WKYpvDa02r3TagC+hpQAvFW6PT2Wk5o9ds9ePVXMSj3etbs9F3OBPDQ/yrzr8Ja8zWhqPeymcz2w8YG9NVSZvBUBAL3mKCw9xr0UvRJMqL3z55a8HMsJPVtfAz4vboY9bEREvTZMrb0hPbQ9gSHuvJ6QyzsJ9mG96ZaCvVCCQj11EXO9VrESvBhnmTxVOhg9e2Myvrow0b0f/XK8T/izPUpb4Ty0sTc9R0aFPT6fyzy8PTW91GCNvV6agL0xKii9pTYdvQ==
relic:15046_2:5:866,relic:15046_2,止于妙想成型的锋毫,,,5,,,wHr5PPYjgz2Ok1a8IKoxvbDIsz3vSvG9+6TlvfITQzx8Gh+9bGijPfCfqD2rPx+9n2bjPa0wKT5yib48EGgnvOnwpLwFmby9YN8sPA2fGL1CDMG87ABLPQLyar1VWwo7V/U5PYo3773VIzM9kIotPdFGFb6/FBQ7ktmQvILaLbz+K5+8phsGvS6MvDymlIG9bnQkPUoY1byV1HW7NfcJPkuLkr1Tqou9jE/lPI6/rj1Y8/C8T3t0vfX3SLyJp7o956TEvfY7FD6iuxk9M5iRvUYTl7x+Vru79hW9usosmbzolS693nBMPVOYQT1BYuI8uA8qPPa4GD3fRRA9r5cLveQKAb3I5dM8dt16PILuJztsMZC83JCGPJeWPb1joDW9n/6XPbHaFD1w9Ic9+6CCPQ9fKb2+WBs9hMGMvdkAuTzMnhS90nLFvMW9/jrv0t48eBchPNMZA71Qkfc7ohBGPXFG4juwGby8l9M7vTNpqT35nV09Q3XpvW+TpryKAnE9acUwPZmU4T3UsGc9/Y0lPSkmLbxhi6O89/wtvQfEoj18E7k9MWjYul86AT3M9+27zWLju6l3bT3lOsw8ynDuPCQABDzcByy9HmvyvWLIOLxFKss7f7qOvbJrmLvGElQ8eGeSvNE00r3Ab848FRHFPWq+VD67xQq84PeAPW7XW72njX28VIkwPSTFyTxj6aM8hBkGvc3IPb0CENo90a0AvRvnQb30cCQ9Ax6zvcK9UD1Pj6O9y8BNvf6pIb6Eo0883sUCu+hBm7wV6Iu94gUxvhDHAzwQ3J89+YDlvSYelD3/h/K8MJlWPEcA7T2Tksy8Jr5lvT+Pb72UFLM8lpWRPEcfmzxcnpe8dPROu1cglT0wFgS+SqrEPKGOor1mnpm9jjtmvHBwFD6DvgQ+FHBIvcBYGzxD2sq8YzkkPBHdrL3uwyK935mzPJrEmz0jrY89xHVTvSRCZT1XIPK9hr3hvDwq/Lw8uIC8mN8/PQ0EwjvfNgy99NN6vWQuLDwmska8WKCYvYT8sD10gji9ywYvvaesLT3R9du8wgAQPYiPxjuMWS+8glQWvUCfLrvNfYS95j8jPkSD7L217I688gPIvB7R1b0UpMi9ynnXPK2VhD0SC509xlWaPdl/BT1GIHk94HKuPLxngLwcIJi8jnqEPWnSlz3c32G98GUKvQqdUr3fIpg81MwCPBvk6r2+SZS9KAyNO7t36D2Uyrs9H2Sdvf+Epb2e28g9r6S3vK09xjuh74u96BVivbnwkj27Ohe9UtI9vZXdDbz9A0w9iG4Qvhxn4r1az1y61f3QPWJlwjwpAMY8eellPTTQaLpY0Si9NmsOvUaXVb2U6Aa8gEOnvQ==
relic:15046_3:4:862,relic:15046_3,止于阔步跌坠的灵摆,,,4,,,cm28vbov5b2l+qS8/0FwPQ9iWj1qJvW9UtB+vYIdFr2M+wW880dtuyyDvz2xy8s8x5qwPH0x5z0yz4u7QqcfPWivyj2keeW9KFK2vUsh+zxvq0y9mVTcOKW7jzttazE9kpZ3vUOunL2wdrw7FhWPvQSuZLx6Qko9qvCgvSJi/bw/7tM9Hqb3PBrEz7z9Jx07e4YrvcemJr3cvJs8SXVWPY17/ry6QVu9qO/3vA/qkrwd33c9I58cvA4x/bxiyzw9kTq7va8frLpA7ic8mDbZvELGpDwssxi9vLfvPMhRjrwqPK882MUUPsdExjvWpck8H+zuvCUXwrsUb5U92cPXvV/nLj0GVSQ+Ass9PEvbpT3FZBq9/HUOPY6I/Dwc9VG9xbSNO6cU0D1leEY7WfS0PXSaq7yXsbI9Hz+KvHzIaL20Nwq97cpJvZBgK70EibE96IZrPAMQjb3YWei8XsvDvYXGgT0wP4q9WkUaPR5dHD3dMZU8NNqePYPn/b3LsvS9bAaKvdZSJr2yfPM8/j4XvbA+PT298Ng7jCuDOngCPTz7pWY9IutCPHAN+jyWM9G8sXxOPXDrNTyfGqk9hLA2PW4fx7oltCy8kjEvvo6FQ71hofs7Bh6JvRDuXj2MhLm8PTPKO7q1NryHOGo8eF7OvRldZ70aq8Q8OFiHPZAknj3F8gG9mUOPPdkKv7pKaGs97s10PSKnFL60qKU9KNxIvG2OTb01wYa9AwSkvYhmG70w6AS8KthcPCA/kr3Q4OY85PV6PJkes7wBF8M8n9CuvFD2GT18lhE+mZocPMHYiD2LC0m9xpOmPZH5Oj1NnCG+Kwm3vcJhmry7P3s9X1c2PXjh/73aWkm9aqSfPB1wwzwm0H49FgXDPX20WD31+xa9afWvvaBMf7xwrvq8kBtpPAVXkb3UYM48P76WvT3LxT3RngC8ItUJuulLb71I8Dk8sN7IvS4ppbxH11e8VkGIvW9d8DwZlog9Zy+IPBdj1D1+KJa9UurHvXNbAT7LQNg8gz9Svfu7q73UOz29n9l0Pe1TvL1xDsa9pnl0vZzVh72tbxm9O+qcvcvO+z18sj+9Z3m5PGvQ8rzHSD09fw5xvO3fALyJq7K9kUmOPZQolz2QwRU9YUlyvXHcNj3mCii9dir/u5Tiqr2P+V+7jCuOvEfSrj1G7oG9EMJYvR2bsb1Lo+Y9z7QdvIDmGz3jDMG8TuosPQweKD7XA4I7Liugvaz/HzoUzDC9npuvPemwBDxK2SO9rgOPPQ5R3b3Dzi28ixTUvL0ZLjvKxkm8BV2Pve+NHD3Nr3+9GcKsPbg+R7z8EHM9GcyVPfIewT3YX7u82oM4vmVHpryjV5M9XmU8PQ==
relic:15046_3:5:867,relic:15046_3,止于阔步跌坠的灵摆,,,5,,,c7WdvZXXob1JN8M85ADpPcEtmj1lcr29qAYCvTXZ8LzJFxS7I/fAPOV35j2G63c9v4vaPEXZHj6QUv88bL6GPdrNpj18SG69zlhEvVF++zz94vW8C1YCPDRpBTzQY1E9rtDPvTebqr0aURm9UG18va+Dnb2vMrM9CfYuvTZ/3Ly1vgI+JpbWPD3xE73d0pC8Hn3iOjxgv7wrJPM8EgTePfdP0zqFjpC9MPO9PGOLHD3QwpE9J5RPvPEFA70abUA9KEmrvb50+Tw/ogQ9P54OvYD2kzo6fEi9dOV4POQiZb0rsCw9HY4oPnYhcTwA5h06qXYhvRrOXbuLhEU9XcOvvReYljv+lDc+nv+TPN9nuD0Kv+67dtQHPBc1szyPDkO9RO0tvaUosj3yszg964mtPTI2aL1bwE092LJLPGF3zrxIiiK9DoGPvGfbx7zi5mw9AIgOPVsNmrxnFZ88m2zWvbb8jD0P/DG9ct/fvMljXj2hSi89AGtVPWIos71qVZq9HRnvvMJLxLxXJF09PPZXvWOKIz2TWho9/u3TvJ+ezbzz2VY9tENdPdvDkT11/ma9KcOaPUr2qjwMJp094guHPDSAFbzMGCI7hn0Kvg+MtrwsLCQ7Zp2xvZYblD0HoGy83q0YvdZ/+LzNmhk9biXGveHqDbw0Ohw5ShI9PWlKrT1OZ8Q6BP08PSnX8brnSo49gUsgPfTHJL4Wjs49lBQSPLHCEL2e0n+9u9GzvXUSar0KUlY763NPO9hD5r09pae8JSDJusEqJD0wKTu8TJjAvJ8JUD18iC4+emqLvBn7hjxcNS29cTWHPdqGUz3f+8K9+JXEvUioiLxo4oo9TZGcPLEV1r0ccu+8g5ddO6yBQzwL/ss8ZtvsPBCuIT0Zktm6od6bvf10Dj3C30y8fUXZvEV9Zb0nMrm7fg3LvYuVoT3IRPm7oXYcPBhHu7x7rpc69uHfveXeNr3lAl+9+EQkvSmIuTwSTwK7rKwsPX4uAD4nyNO9y28vvYZaCj4P5r88nFMkvciRrr0eeea8N1BRPHq/wL2LgkG907WxvHV7NL3otdK9m74EvrTQ9D1T3oW9jFUkPYs5ab3DMIw8qn8FvVk2D7t/pqC9QhajPYtB4T1a5IU9G5WEvIgSXjzE1Uq9axvKvE16Yb2pVi+7lN3UvGlizj0vp3C9sPGsvVKtzL38y9Q95ZDXPLDGcLz5Qre9zN+DPJ5QGz7mmoM9HKMCvuTaILzzzb689nCsPcGuEbsbR+O87VZnPZvOq72yQ9K8oaaWvb/9Dr0o2ow7xK1GvVG8Gj2jpXa9LFrLPXyU+7w1VVw9VjWQPUieJD3MdZ681BUcvvkQOrxZ1c49FneRvA==
relic:15046_4:4:863,relic:15046_4,止于荣礼的缎彩,,,4,,,51Y/vehRNb2ZHOw9zQKQvbuaoDwccqO9c5EBvqFIzj0mCgK9ViKzPFvnLT26iFW96KGLPSK2AD76yAI+xHgIPAUDkr25WiG9mC/iPJFTMbtbfpW9UU4SPqGOBL1jhAY92IlUPE8d9L3eGy49W6RgvRTvCb1XzY29Pca1vY6kkr2ZCRe90pwbvFwyYruuH4i9Fu7SPHvfqr1OTl68e67SPbGZXL2GLcS9ciUhvUGeyz1jizy9ui4iOz0/x7tNTJk9WB9lvbMLdTwHUyk9C3bTPcrLe72NQYA9X/nfu+inPDxzWhs8B6o4PcSQpD3VBLW8/yOwvIfSZjyLBwe8aVuWvW4sAz2lR2o9h6J8PfZHTbzlp8+81schvTZO0ztLfyK+bUlTvEunoT2DYSc9s+sQPX1Ejr2wJmc9KhaLvbpV/rvAX2M9Yn2juzKDNryoyIE9ZiM5PW2uNb1BWco8uCkYOyDciTyuVYm9sDAOPWrYLzx4PTE86udJvdmV973CY8M8QpxKO9OBcj0Xyuw8zpZEvX2M27vT5Kk9rV68vW5CqD3aThI+YP2nvUh/1jxa7iA9p+FlOzaAqz0ySh46rTdzPatK7jwBXHE99H3uvUgtIT3gRu08/5ihvZMApT0SkVM7klyOPWexdLxtEZU8O7UpPf5QUj1RDBO8i/i2u2dqgT2lU8O8f/DjPHn3pDzEesY8r/aIvXF4B70byau8lBCVvWWdqr1zt7I9pLOBvEdxLzx6jiy94ukxPZQfA72vY5m9w81VOgF96Lq9WgU8yCnUvQp7HDxcH+M9xeLUvURglT1AJ329/gaePeo+Ez4/bbu9j+kkvp3fYrwkFhE9DMhBPDJfaTwp2oC9jCLBvW+e2T2KiKC9tEd8Pb6yK73SQj+92t8AvWQHfz3xcEM97IA3u65nBT3LcxG9YaDovOziEbzR21C8MemRu0eW1byibrI9xBuuu0kGxTu+Kuu86wnrvRbtqLxhNra7dPcWva3vZ70Q3dW9vp+BvUvD/rzMWx69xEa8vbKEoz0IWjo9W5NYPYlww71Y1Oa9jKFZvWr3Nr0ikwg9CusZvYbD6Dsrm3u9OQxmvVAo7byPZoG74BhGvV2XW72udNm9QIyCvXIdgT3ujqk9CLIiuxRqMj0T35I9fLLkPCJdU73CtuI74I0KPS70iz2DHly9Z8sHvS4Smrw7ufk7Ne78vIrz3L2clRQ8w4yOPIVIFz4OJsw9XaiDvWLDjT0+EyO9jimuPeEZqz3Sbh89eMI7ujdOo70zgMu8Reu5vftTSD02/wO8tVqovbQSaDxWKw+9/BcAPe3YfD1Q9v09rYlMPWxYaD08YRu+H5zSvYjTz71cdbQ9beyBPQ==
relic:15046_4:5:868,relic:15046_4,止于荣礼的缎彩,,,5,,,FDkSveY9SbtcogE+D0r9vMPxJj0Me5C9QATHvfa3xz1hXw69Ed0tPTTjhT1Eau+8hUxWPbqZID4zIAg+AXmZPFE4ub3hfWC8yqBuPdZ1TjzSVHe98z4IPpJP87xaztg8eA2rvAcW4b1ff1M8J84hveHfbb1Dl9+8jAmJvdhGp703Ydq8IyiEvH8vErzWmq+9l7pdPdggcb0BRKi84lkbPsGoK73+I7a9HukbvDjHBz5gLuO8GdHrOwrEiDvp6HA9k19avR3VFD1wNBs9zeSsPQZxk70T1ys9COCbvE7RkLy54qI8jemJPV8jmz1nvR+9IKZovIo3njxtKX28XRqmvfI/aTt+eaM9KVF8PQdLujhU73c8DD6BvUZbJjtcOwi+WcdivZxQnz0cMqE9HrNFPX1qn71L57c8KUSKvfYMiDsJOPA88aHjPDVtBLwoTzk9FIpxPSBl1zpvJGY9yT8FvTBdjDzDpXS9jd7VO1RIyzyfbdQ8PeGQvS+20b14Zv88I07oPHBRaz07XyE9b2iOvf6jF7yDXK89bUTQvfqifD3Yzgo+zln7vCoxmD15atY8VOw0u7SpqD3VipW8KUUcPbCphzwiW3I9YqXVvYgSCD2YyTs8WR28vZFI+j0gn2I7AFArPdBsBb3Tj2Y9eLAdPQDEgz2KP4u8uHyRPJipiz0IDxy8pqKZPEDqYjzkjjE99GiJvfItSL0g5UA7RVdfveaQl73Kbqo9Sd/XvENV8LwmhE+9ucAUPfQkGL3elda9xHs0vI+BzDxw2Qy8fhXTvfxnzzxXvRk+FwwBvhgcPD0Ho1i90whqPagS5j2odXu9RcAhvvPJUbw/9QA9nBohvAEsOTsgFEi9A1bBve+BtT23/9e9pnoKPTCffr0ZsuW80yM4vZtl0z2L40c9sm4OvZuySj3Sngy9TBdFvZOAsLxBEJm8EBiqO/zIBTxMlbA97CC+vB7Z7LugRnG9k+DDvT9X5LyPPOG8ipOdvHwj0bwxk/+9TYkRvVILOruaPQO92jiLvZv6iD35rAA9gProPO1mrL1suLS9u3YNvRVdCb0iG8O8vpWIvRJzzzyOAG+915TAvPL4Sr1EJkW8lmFjvacTbL0y+Kq9D6UUvd7puT3Z6a89HhCmPE3NBj35kig92QsAPZrXTL2SYKw6Y9QiPVRQzz3Fq3+9+Ws7vbJSVb1oj0i860uxO6UgCr7t9wS9Cmz3OztVEj5HSeI9yYTQvcvvcz1FG6K8cwyzPfBNkz07B9g88PV/PNcmV72QdFW8XOP7vbZnPDzQlGo8wneEvRyymDqkiXW8e/paPSGrRj26OO09kvxYPUGI5zyPFg6+YYmavahBv73ss9Y9ZoSsPA==
relic:15046_5:4:864,relic:15046_5,止于宏伟梦醒的时刻,,,4,,,KLQsvee3Ub2MK5E8eNenvfPfOT2SM4S9A3TLvSG7nrztFKu9SxejPZRUHD2QZ769YvIFPigIyD1FNpI9HYG5O59zmD0QYKO9KocKvqTIGzxvnDy9IwfEO7UKhz35xdg85D6iPYEEFb7360W9N3lNPMknPb3oB2C9rO79vemjo7qpVba9ILbZPJd2HrrSE2y9n7+UPVox87x+OJW9gezgu18KUr0auMi8i2pHvaeZLb3ZjIW9NGSJPClG6r0lii0+D2PXvfyX57viXPA9xnrwvYpp67zk7RK95r84OxTH4bznP8C7H2C+PEe5j7y/Z7a6nS1nPUYCur3iCY+91xxEvJTjfb3QENo9MIWgPHj5r7vJX529FwbhvX8mIb0tKtW95pRJu6vE5z37AZe8wh4cPhEnnzzgnLY8W4Ynvsj1Vb17Rz68SLdYvIVtOz00+N08qGVFvUSKwL3j8Dq9/bCuOGe6gzwdoYi9jFmYPBriVzvwfDo9zlZFvJvlob0zXJu9cjeQvSeXZr3sWpW8VA8RPMyHkjyWFpa9lOexvTl3nD0mC2A93ja2vSwIQrvdszG9dhGGvQqWUD2UlKM9fUeJPQeldDxCrHQ91IoBvhKxGL0bKjE8IloMvehgtbzaPgq9DK8bPQ01h7w72TG8Ji2HPWredj3lA709THbVPDcd6Dt4oVK8B7PvPKu91jzpyWk9zTjUOkq+h72yrKs9bYqJO8BHbr0rbIG8NiEKvTnq0j3F9XK92ToTPaVtqb1oUAI9AIR4vRG7yb3qhqk8WEAGvpnMUju7Q6e7g/tJvAn6Bz0khys92ZqNPXxx4Ltoxwy+Z2mYu0ihbj1kPgw9DRGnPabUiD0oyqo9myKTPYtBED74LFW9mp5zPUNiJ7xYEJq8x+HMvCWlAD0G0M07JWQivQQWk7xlVUO9fYfLPaB6mzxCBSQ7n2qnPK3EJTvqQsE9f1zquzQlij1htmq9tUUGvV5qqjwjuhM99saLvP9JQ7zSqlA7n0qLPEQXhL3O9w29WZALve41Az42zEI7qQ6zvVTjAr05cQW+XbpmvXtE/TyN/AE8CcuXvQkyHTvilVw9agrQu3ZCDb54Aq28/3mOvQLHzb1AjkK9KoCQvH6SZDzk08Q9AcsOvQSViDzoj5s6xPGnvazr7jzgR3k970aruxi8FT1BEbW8lBOLPcRb6r3fLR49krCRvE1Y27xAYuu8gLCoPA2z1D3t7509n5hcvPVVoTzynz49DHu7PT9SfbzjGc47D3TLvPNOpT2dxLm9YbFzPdqk0D2MwQk9MCPNOzoNOb0IIqK9KT2+PTBDfb33vZ49bIRdPWd1ZjvXFoC9I+/FvcakN73h0hg8ki5GvQ==
